id,injection structure,injection dmn fraction,projection dmn fraction,distance coefficient,DMN coefficient,DMN t values,DMN p values,injection core fraction,projection core fraction,core distance coefficient,DMN core coefficient,core t values,core p values
112373124,SSp-n,0.0,0.06287219251347993,-0.003798218461675537,-0.12200080349036013,[ -130.99873152   -99.37264691 -1090.03647956],[0. 0. 0.],0.0,0.027590030646739868,-0.003842205380710814,-0.12571873915587672,[ -131.74405179   -96.76703632 -1111.56350192],[0. 0. 0.]
309113907,VISp,0.16434573469938876,0.342962018166031,-0.012146740460901372,-0.024689985121961522,[-243.54306536  -11.83401106 -389.09129552],[0.00000000e+00 2.71108128e-32 0.00000000e+00],0.016662366956349216,0.2330615854650457,-0.012285940311503893,-0.060743933523378424,[-245.66416944  -27.59887768 -386.10646061],[0.00000000e+000 3.71724513e-167 0.00000000e+000]
127089669,VISpor,0.0,0.17441045655958531,-0.010648253076548108,-0.10299206030809893,[-222.82767106  -44.96688612 -323.12281593],[0. 0. 0.],0.0,0.11769086140501062,-0.010717399043639171,-0.11799261220657681,[-224.86924509  -49.09686416 -325.11130513],[0. 0. 0.]
112881858,AUDv,0.03697054786249815,0.1225424714367578,-0.006633800879419179,-0.09820945060505931,[-197.76814951  -59.67261358 -655.85163994],[0. 0. 0.],0.0,0.05905729571175496,-0.006687847064498115,-0.10655104324834981,[-199.75257772  -61.6526277  -662.56431672],[0. 0. 0.]
277713580,VISp,0.684791694016639,0.6506691240801634,-0.0017578406838529188,0.002822322234479868,[ -102.22232673     4.02743861 -1901.68774766],[0.000000e+00 5.642152e-05 0.000000e+00],0.4074400680039795,0.4301516552702011,-0.0017997272727899236,-0.006793112375785337,[ -103.89222404    -9.14663171 -1905.00912841],[0.00000000e+00 5.95959636e-20 0.00000000e+00]
307295727,VISl,0.0,0.18043689534784543,-0.011132849704560632,-0.06677714089648801,[-233.20426753  -30.82943053 -366.84510917],[0.00000000e+000 6.56967494e-208 0.00000000e+000],0.0,0.12623915631937743,-0.011205126079948101,-0.08868840936915898,[-235.04939151  -38.97415879 -367.53808232],[0. 0. 0.]
126862385,VISp,0.0,0.23386592677747498,-0.009286523683051152,-0.06748598374669423,[-254.73450734  -47.63151801 -619.56479141],[0. 0. 0.],0.0,0.15806202975334566,-0.009465177963881896,-0.09438268766518032,[-259.60152436  -63.31068183 -618.29963746],[0. 0. 0.]
585025284,MOs,0.06175983473710853,0.15559948671815388,-0.010801148363963425,-0.35920844985092426,[-206.74470675 -170.65784334 -405.14261884],[0. 0. 0.],0.001489155856702501,0.059716604684788434,-0.011139828186478982,-0.41549499756564967,[-218.71098455 -192.45673315 -427.81536602],[0. 0. 0.]
170721670,ORBl,0.38130287264368856,0.5103597054332742,-0.01382703776342279,-0.14063225014907485,[-258.67319756  -60.04282566 -291.64936092],[0. 0. 0.],0.19982409231245263,0.29869163827371326,-0.014449536588996847,-0.2518486720680383,[-281.59106615 -106.46785352 -296.1183454 ],[0. 0. 0.]
307296433,VISp,0.0,0.12260024663466898,-0.01072330655283097,-0.09033487528382755,[-253.50112281  -48.84623671 -439.20227259],[0. 0. 0.],0.0,0.07954254223907531,-0.01083069921705996,-0.11259726799982173,[-256.63564304  -58.0059832  -440.21031107],[0. 0. 0.]
112514915,SSs,0.0,0.12310544591433119,-0.010777437831325074,-0.38126955634134047,[-194.50796401 -145.03051313 -252.68928885],[0. 0. 0.],0.0,0.08485402170796934,-0.010925742525943777,-0.389457254721822,[-196.09288512 -140.03481814 -261.74727697],[0. 0. 0.]
112595376,RSPv,0.2978391390343529,0.5423278231368655,-0.00720521223672408,-0.009957206357305681,[-180.46787546   -7.41737566 -749.49490631],[0.00000000e+00 1.20225936e-13 0.00000000e+00],0.07678142500649575,0.39023715566560535,-0.007349497826589384,-0.026730381178783236,[-181.72439798  -18.6844505  -742.92531382],[0.00000000e+00 8.49214812e-78 0.00000000e+00]
112229814,SSp-ul,0.9885164924683701,0.636307171792555,-0.009450090227238474,-0.03375082479795277,[-156.48646426  -15.79369377 -476.40152199],[0.00000000e+00 3.90425743e-56 0.00000000e+00],0.9647986348539641,0.5736830738376925,-0.009268633758383216,-0.014990144521109139,[-150.67867841   -6.54576435 -483.46977193],[0.00000000e+00 5.94228773e-11 0.00000000e+00]
114250546,VISl,0.0,0.1453947980631937,-0.008815801362437346,-0.08561096172316124,[-213.6179915   -45.02649356 -459.00651166],[0. 0. 0.],0.0,0.09991361323995908,-0.008887693124524868,-0.09867877590656965,[-215.76328927  -49.42366458 -461.15949587],[0. 0. 0.]
112423392,ORBvl,1.0,0.8077371689517064,-0.0032810982453086654,0.1346707624437341,[ -64.07367371   66.06618039 -599.10358142],[0. 0. 0.],1.0,0.7281725264151359,-0.0034588656265361756,0.13194361318963688,[ -68.23533295   62.15405284 -618.61461659],[0. 0. 0.]
112306316,ORBl,0.9991792716414458,0.7211303385793826,-0.014416025627698482,0.05307577504102007,[-248.45017428   21.93028662 -289.89313002],[0.00000000e+000 2.13717436e-106 0.00000000e+000],0.9513605313337304,0.5668448827978458,-0.014983015850840484,-0.014036974325589424,[-260.85370261   -5.56910545 -286.61049447],[0.00000000e+00 2.56582396e-08 0.00000000e+00]
126852363,SSp-tr,0.9850006187272844,0.7984302235135288,-0.012374493446367173,0.09660103910129991,[-171.93777039   42.63636724 -367.22380739],[0. 0. 0.],0.9707147874334878,0.7625174798124105,-0.011570631312336047,0.14339067455157445,[-156.25632447   58.46769308 -374.86328779],[0. 0. 0.]
100142655,SSp-bfd,0.9761292526025744,0.6227006493010974,-0.01105755933942603,0.054647046879592265,[-179.16203854   22.91593772 -382.52227591],[0.00000000e+000 5.64179678e-116 0.00000000e+000],0.9371289165353096,0.5368792592896988,-0.010856843019525986,0.0780624236846072,[-174.20424542   30.81352565 -389.03983944],[0.00000000e+000 1.06913769e-207 0.00000000e+000]
157711748,PL,1.0,0.8517772880974143,-0.00412249741872639,0.05277652571233127,[-104.46458786   34.35584101 -820.28498607],[0.00000000e+000 1.91933225e-257 0.00000000e+000],1.0,0.7731101802433747,-0.004122455942798961,0.05795284204902096,[-105.5353705    36.22661916 -856.2262102 ],[0.00000000e+000 7.48923104e-286 0.00000000e+000]
112936582,SSp-m,0.0,0.042403853107715404,-0.008334996616595017,-0.3825150936263539,[-160.15068376 -164.50065166 -408.47201831],[0. 0. 0.],0.0,0.006876012797731441,-0.00839695649455442,-0.4111096442269804,[-161.99685978 -168.73221236 -427.55142746],[0. 0. 0.]
158314278,AUDd,0.22864205445850602,0.31723726078999753,-0.008721147421722966,-0.06881769044267644,[-178.79250289  -29.06722973 -411.01146669],[0.00000000e+000 3.95372294e-185 0.00000000e+000],0.0,0.18575782620596665,-0.008772594780941046,-0.08734656734855478,[-179.9987179   -35.09740639 -414.73857701],[0.000000e+000 1.579031e-268 0.000000e+000]
127138787,VISp,0.0,0.16212984472430603,-0.00928439897562975,-0.07966550498784991,[-222.058732    -42.02586758 -447.68603915],[0. 0. 0.],0.0,0.10443551762436341,-0.009359614664348873,-0.09609741319213333,[-224.31691891  -48.28453341 -449.13598047],[0. 0. 0.]
158435116,ORBvl,1.0,0.7811205297804772,0.00011174013366384988,0.16900104593819676,[   2.40821755   90.40616449 -721.42690646],[0.01603208 0.         0.        ],1.0,0.7066709379524678,2.9526979221823624e-05,0.18460854239753316,[ 6.47334227e-01  9.54868204e+01 -7.53682361e+02],[0.51741686 0.         0.        ]
116903230,AUDp,0.11795329580940091,0.1207514183548648,-0.0042110852238724985,-0.0685486231233361,[ -162.5620804    -53.90564976 -1000.3836026 ],[0. 0. 0.],0.0,0.045412546303288226,-0.004249630614440566,-0.07826255872478424,[ -164.47350264   -58.65014628 -1011.09511172],[0. 0. 0.]
120491896,AUDp,0.0,0.12065170154121667,-0.0029740486657259865,-0.07831458037877814,[ -99.63184815  -53.63250599 -914.37654468],[0. 0. 0.],0.0,0.03159747390723638,-0.0030171610312868143,-0.09244153624283441,[-101.41441339  -60.37590621 -925.28513121],[0. 0. 0.]
112458114,ACAd,1.0,0.9326325711843084,-0.006517059448641449,0.19112944355395423,[ -97.76646227   85.87933709 -512.07021837],[0. 0. 0.],1.0,0.913025180331391,-0.005295145617043605,0.27184349185997125,[ -80.32213589  117.39757263 -552.38450053],[0. 0. 0.]
307593747,VISp,0.0,0.18735953657649043,-0.011851936907771915,-0.09057808607917034,[-264.80274814  -49.09274483 -439.96278585],[0. 0. 0.],0.0,0.11522911289961191,-0.012028328392994942,-0.12303464327097774,[-269.21866146  -63.49628001 -439.74890834],[0. 0. 0.]
174361040,VISp,0.0,0.06401965212757228,-0.003765529561888234,-0.050937290740682706,[ -159.79222496   -55.15155356 -1187.5638022 ],[0. 0. 0.],0.0,0.027482968354048135,-0.0038481463526901932,-0.05979366946749398,[ -162.86052557   -61.37220822 -1188.91091764],[0. 0. 0.]
100149109,AUDp,0.04896578710937222,0.26082057927104413,-0.003787019956116547,-0.04092761258085831,[-132.26836487  -28.96500317 -936.10010935],[0.0000000e+000 7.5508097e-184 0.0000000e+000],0.0,0.11881029653429659,-0.003812733262256146,-0.058533635342228885,[-133.55289891  -39.48945476 -945.85752524],[0. 0. 0.]
100141219,VISp,0.0008466458449046386,0.16916278670858315,-0.007138414160424336,-0.058687930216917594,[-224.86967499  -45.1241451  -809.37922966],[0. 0. 0.],0.0,0.10234273019970878,-0.007267338050062782,-0.08279262392294967,[-229.25259483  -60.59287419 -812.33690352],[0. 0. 0.]
139519496,AUDd,0.19546173049607657,0.35459107002570867,-0.004187544827667567,-0.01787816309405077,[-133.67068489  -11.7057571  -856.15434918],[0.00000000e+00 1.23779858e-31 0.00000000e+00],0.0,0.16903363176469954,-0.0042115239145039856,-0.038736261423685386,[-134.5978471   -24.13661819 -862.70947277],[0.00000000e+000 2.05476061e-128 0.00000000e+000]
304564721,VISp,0.3710731958015709,0.3164166322038751,-0.002075951461272773,-0.019197842816898236,[ -116.17457564   -25.08634137 -1746.4783042 ],[0.00000000e+000 1.56518106e-138 0.00000000e+000],0.06389169816914575,0.11027646738348496,-0.002126152269089094,-0.030562072504739024,[ -118.79129992   -37.89867569 -1757.57478369],[0. 0. 0.]
272782668,VISp,0.0,0.08177146592312082,-0.005878044922927806,-0.07412084608815556,[-196.98086811  -62.86391636 -874.77366044],[0. 0. 0.],0.0,0.03788779800424711,-0.006010390050644958,-0.09105181622522218,[-201.40493302  -73.39829052 -876.91861232],[0. 0. 0.]
584903636,MOp,0.008668616684159582,0.1179086420940328,-0.011803483402655315,-0.4335447860216599,[-201.10884346 -180.74784341 -320.79662148],[0. 0. 0.],4.670131936861685e-07,0.03841906434240258,-0.012152527867766591,-0.5006161148137314,[-213.06739939 -204.14246419 -340.43716435],[0. 0. 0.]
304762965,VISp,0.02557140610059891,0.07415845103673999,-0.0009605342717596069,-0.013608138150893734,[  -83.6198055    -27.4572302  -2762.55285617],[0.00000000e+000 1.80103758e-165 0.00000000e+000],1.0315573720328956e-05,0.02084760777061214,-0.0009782444626229951,-0.016351089132777552,[  -84.91773268   -31.26938725 -2777.06555252],[0.00000000e+000 8.41135808e-214 0.00000000e+000]
139520203,ACAv,0.9990764148014326,0.9516389974015658,-0.006686559791658206,0.1181957984560531,[ -93.44768292   58.02722466 -519.04260882],[0. 0. 0.],0.9990764148014326,0.9197650125566462,-0.005420534736079834,0.17401310085881616,[ -73.11251022   78.37100775 -531.06130386],[0. 0. 0.]
100141599,VISam,0.8457219937834038,0.6236158627615136,-0.015043959500514969,0.055642925041752056,[-251.07865817   25.92021348 -330.74629502],[0.00000000e+000 9.84169336e-148 0.00000000e+000],0.5805682504697584,0.5115452492009978,-0.01512164181564515,0.03975801658711242,[-248.00407799   17.29918052 -325.39940021],[0.00000000e+00 5.72704929e-67 0.00000000e+00]
272916915,RSPd,0.9248651942085294,0.7048164201049089,-0.007988195634167028,-0.02064190844695124,[-199.33511353  -14.95551049 -706.68719867],[0.00000000e+00 1.58816264e-50 0.00000000e+00],0.5779262825546853,0.5380434103710598,-0.008227464050661708,-0.044950307463153205,[-202.35976943  -30.51174838 -697.66049323],[0.00000000e+000 1.05073101e-203 0.00000000e+000]
180436360,VISC,0.0,0.2913426387357075,-0.01921182163274248,-0.12528973203781119,[-357.25582959  -50.22848607  -60.84056726],[0. 0. 0.],0.0,0.18730815109839447,-0.019227192176840636,-0.15590869895396714,[-359.00034614  -59.65311726  -62.1105084 ],[0. 0. 0.]
112424813,RSPd,1.0,0.7678337805421127,-0.005887946912932339,-0.01074777806814009,[-187.06348784  -10.25603213 -996.91188508],[0.000000e+00 1.137522e-24 0.000000e+00],0.9924779467007027,0.6938638736391218,-0.006024860855610593,-0.022022098136398105,[-187.14437315  -19.52917751 -983.34362807],[0.00000000e+00 8.33980603e-85 0.00000000e+00]
115958825,AUDpo,0.22166970215663354,0.3587755903216959,-0.009349016897575828,-0.012986029714923353,[-183.69277789   -5.30757824 -376.22695889],[0.00000000e+00 1.11282816e-07 0.00000000e+00],0.0,0.22072411468893485,-0.0093745094612462,-0.037137475715159685,[-184.20453592  -14.42839392 -377.12202359],[0.00000000e+00 3.74770334e-47 0.00000000e+00]
100141473,SSp-bfd,0.0595040583539652,0.31047901075891887,-0.005085008575748116,-0.02606373547400398,[-150.12200312  -16.73598829 -810.43997192],[0.0000000e+00 8.4094177e-63 0.0000000e+00],0.0,0.2050202317914585,-0.005127591113953952,-0.039690376415260575,[-151.17326297  -24.19183589 -817.43970161],[0.00000000e+000 5.43292057e-129 0.00000000e+000]
309372716,VISp,0.1353624056944096,0.3065710779833409,-0.012820305474985333,-0.0412272190597649,[-246.04132531  -18.56743202 -345.39099128],[0.00000000e+00 7.51008838e-77 0.00000000e+00],0.011442895188776862,0.20632769629137354,-0.012959553360942037,-0.07777048740865547,[-248.35662558  -33.24440929 -343.17658781],[0.00000000e+000 2.89950533e-241 0.00000000e+000]
100141780,MOp,0.0,0.12470233523890364,-0.015424270156103715,-0.5869309856090605,[-207.66752971 -195.7473013  -173.42129473],[0. 0. 0.],0.0,0.04666436114751535,-0.015798974592855345,-0.6619675620781684,[-217.67457438 -214.74361019 -185.5835041 ],[0. 0. 0.]
638314843,VISp,0.0,0.03326580139179305,-0.0010826591829282452,-0.017749839112758126,[  -73.6241288    -28.88159365 -2134.5562455 ],[0.00000000e+000 8.31565969e-183 0.00000000e+000],0.0,0.0036044998751211307,-0.001098923644970929,-0.018754372178021672,[  -74.73613628   -29.00841152 -2142.20731744],[0.00000000e+000 2.16068709e-184 0.00000000e+000]
100140756,FRP,0.16963678667571125,0.3654544903292787,-0.009498589127283696,-0.17243119354039232,[-227.71820013  -95.79799747 -512.38462733],[0. 0. 0.],0.06678633473533338,0.13983652867513535,-0.010262039188231351,-0.2878896961928499,[-263.97360654 -163.12288014 -541.83192688],[0. 0. 0.]
100141273,MOp,0.9979175057040942,0.7361172006474619,-0.010120163349588115,-0.01963416924013539,[-155.77017353   -9.13671243 -450.50123731],[0.00000000e+00 6.53178238e-20 0.00000000e+00],0.9975314008688074,0.6990884280440817,-0.009697651175506165,0.010558547625245857,[-145.27241249    4.54528777 -457.90386653],[0.00000000e+00 5.49122866e-06 0.00000000e+00]
174361746,VISC,0.0,0.14731403990764164,-0.004979063194428675,-0.1825808835483245,[-103.43955353  -80.32764768 -456.44239254],[0. 0. 0.],0.0,0.030869435215872085,-0.004996103896061024,-0.2615696606039232,[-106.20722613 -111.92850062 -469.12109987],[0. 0. 0.]
157710335,MOs,0.048845000554367524,0.26165004930478175,-0.013578865692304865,-0.37406269326190567,[-258.23224334 -162.67849101 -274.10843981],[0. 0. 0.],0.0009463187961765648,0.07587241323248585,-0.014173494071630946,-0.5012824692904707,[-293.20738224 -225.41313576 -294.69465485],[0. 0. 0.]
180916954,MOs,0.9608006380931116,0.7721616348428351,-0.009425222237011893,0.30322761331496495,[ -85.12174428   86.68482089 -232.28153578],[0. 0. 0.],0.9608006380931116,0.7147772150929939,-0.007714030422574215,0.39051760086697074,[ -67.92268124  103.45689643 -245.3712652 ],[0. 0. 0.]
148964212,SSp-ul,0.9965788482319405,0.9199843875638957,-0.0006987643772234133,0.00408572824854031,[  -56.06668054     9.29406503 -3156.65913961],[0.0000000e+00 1.5082195e-20 0.0000000e+00],0.9811160235912378,0.87906897007082,-0.0006848367468311085,0.005167209362523739,[  -53.99812618    10.97917735 -3171.24790774],[0.00000000e+00 4.95915741e-28 0.00000000e+00]
112162251,SSp-n,0.0,0.046841242136200154,-0.004762934664585784,-0.22323598032783223,[-114.55639101 -119.58695234 -656.56997914],[0. 0. 0.],0.0,0.016495032928111598,-0.004829945942870751,-0.22774320898756126,[-115.43840758 -115.23605021 -671.64061987],[0. 0. 0.]
180435652,ECT,0.0,0.26209633597664994,-0.008655116008147631,-0.03428548279352908,[-154.63867096  -12.58393162 -212.37016446],[0.00000000e+00 2.72489616e-36 0.00000000e+00],0.0,0.2040662806923095,-0.008683773111151614,-0.024236478108561367,[-155.33083043   -8.46524513 -214.80195457],[0.00000000e+00 2.58364694e-17 0.00000000e+00]
100149969,SSp-m,0.0,0.05523611980406467,-0.00573582436548619,-0.21430319822066807,[-142.98909663 -118.85929193 -651.95456447],[0. 0. 0.],0.0,0.0020115058535740415,-0.00574581899118095,-0.2363570857537769,[-144.18900715 -125.43138336 -677.49009426],[0. 0. 0.]
126860974,ORBm,0.9080574550679926,0.8137386789723601,-0.007763278847717006,0.18655638318110007,[-135.54184438   78.93665105 -445.90908639],[0. 0. 0.],0.9080574550679926,0.7049827406653086,-0.00797208768974332,0.18656554793541924,[-140.72421348   75.86274543 -458.45223374],[0. 0. 0.]
112791318,SSp-ll,0.9879802387463261,0.7258817279622845,-0.009685157622276293,0.04942880088388785,[-145.38154816   20.90147693 -414.80066888],[0.00000000e+00 7.65234003e-97 0.00000000e+00],0.9709530052107727,0.6841084473584244,-0.009252633667169531,0.08848558629017556,[-136.81802764   35.03521286 -424.58934774],[0.00000000e+000 1.37071442e-267 0.00000000e+000]
249402048,GU,0.0,0.13511825691209758,-0.007127822523764631,-0.16867039932694455,[-191.52443322  -99.79138899 -633.58623635],[0. 0. 0.],0.0,0.055697415274202376,-0.007120039080816872,-0.19296345933350625,[-192.93947766 -109.43611061 -656.48697164],[0. 0. 0.]
500836840,VISp,0.060662404986271616,0.24468981189685948,-0.0077583163470167325,-0.053513792810681915,[-214.95908909  -35.34347585 -683.24753253],[0.00000000e+000 2.94449268e-272 0.00000000e+000],0.0,0.14356108239421292,-0.00788148500585342,-0.07855269266230763,[-218.31923604  -49.30150625 -686.1136246 ],[0. 0. 0.]
584194481,ACAd,0.9984519282213028,0.9459339544060655,-0.005980075305815229,0.10723327048198328,[-102.87603937   58.15657562 -619.39569988],[0. 0. 0.],0.9984519282213028,0.9332017387706695,-0.004831638062590543,0.17140361949576122,[ -82.55540166   87.75921854 -654.36275276],[0. 0. 0.]
523718823,VISpm,0.40874219583937765,0.35520083907268196,-0.007789246260732845,-0.05826120390200362,[-208.4436377   -41.84684454 -696.95161176],[0. 0. 0.],0.0,0.18751309519717677,-0.00802923460012308,-0.08970510388555053,[-214.42866348  -61.11894689 -695.43188013],[0. 0. 0.]
478376197,PL,0.998111306197836,0.7664275499826191,-0.008060228872959443,0.21884522052766392,[-116.92007118   78.75140978 -357.02621214],[0. 0. 0.],0.998111306197836,0.6885380919911378,-0.008060341753150922,0.24170363124863892,[-118.56586762   83.8356899  -371.68101383],[0. 0. 0.]
500836105,VISl,0.0032315740152574755,0.3077168540966296,-0.007822865826331534,-0.017968730405401534,[-204.13478572  -10.11878313 -587.50119082],[0.00000000e+00 4.66039665e-24 0.00000000e+00],0.0,0.21980815315464622,-0.007856674622636789,-0.03322644800918989,[-204.82444224  -17.7683318  -591.22317626],[0.00000000e+00 1.52336791e-70 0.00000000e+00]
294481346,VISpm,0.5162628261129734,0.5180076504200339,-0.010932968867838885,-0.010245725314290466,[-241.85507578   -6.07791918 -519.03899408],[0.00000000e+00 1.22107615e-09 0.00000000e+00],0.07379498003900734,0.38573955312527075,-0.011107973947504318,-0.03661875367240286,[-243.38186138  -20.45087992 -513.68099877],[0.00000000e+00 8.42078765e-93 0.00000000e+00]
512315551,VISp,0.00017353260974677844,0.16388046048217936,-0.013615994150804249,-0.11833422386009793,[-291.83623493  -57.65684866 -320.28357575],[0. 0. 0.],0.0,0.09361229193894183,-0.013762145521665195,-0.1532476528492767,[-296.35892632  -71.30768575 -320.87062338],[0. 0. 0.]
657046319,VISp,0.0,0.0734419849891577,-0.0028019852802371632,-0.04082918265294505,[ -144.86587269   -53.14927768 -1514.05049858],[0. 0. 0.],0.0,0.03482238574790077,-0.0028578603413306446,-0.04659187638767437,[ -147.28222553   -57.4653355  -1518.77323861],[0. 0. 0.]
501483880,ACAd,1.0,0.9402749695184758,-0.0051136873558422676,0.02914491396910321,[-103.01832897   21.18658342 -777.54976374],[0.00000000e+00 1.91254718e-99 0.00000000e+00],1.0,0.9225501104009666,-0.0044616057378536154,0.05608838277371003,[ -84.5648231    36.46273656 -762.98616671],[0.00000000e+000 1.52836379e-289 0.00000000e+000]
166153483,AIv,0.926899888992211,0.557425597051345,-0.011326436409748744,0.034505674402550535,[-163.12428001   11.72924862 -241.27406732],[0.0000000e+00 9.3838445e-32 0.0000000e+00],0.08171038642320413,0.29761510338758634,-0.011781305563913283,-0.06633053113975801,[-171.33533023  -21.64119817 -236.51401878],[0.00000000e+000 1.14882184e-103 0.00000000e+000]
598605738,VISp,0.48397062194273854,0.5488996648823625,-0.012074602892630149,0.06090694885196113,[-244.73377532   30.46159925 -426.83061251],[0.00000000e+000 4.79969129e-203 0.00000000e+000],0.3100221185242588,0.42592340135878465,-0.012103066925733234,0.04752585981446439,[-243.12838719   22.39210832 -425.2529367 ],[0.00000000e+000 7.82905548e-111 0.00000000e+000]
606929366,VISp,0.0,0.04498111550306708,-0.004060739411505969,-0.061490411111355336,[ -170.59221561   -61.7733495  -1112.97530447],[0. 0. 0.],0.0,0.022668346848852203,-0.004120569993418682,-0.06657474302982863,[ -172.94512953   -63.51264067 -1117.39033429],[0. 0. 0.]
593018150,RSPagl,0.7429280887576256,0.5825508087510582,-0.008210724123684982,0.0003619816221096528,[-1.72523382e+02  2.17161978e-01 -5.81623829e+02],[0.         0.82808247 0.        ],0.25830032163298167,0.4425098439874173,-0.0083406773348806,-0.014017335337180414,[-172.42607805   -7.86425927 -576.69092718],[0.00000000e+00 3.74272146e-15 0.00000000e+00]
496554237,ORBm,0.9999242999580054,0.7798346376853723,-0.006457278891881454,0.14098521096251937,[-111.34396261   60.28031584 -470.05374121],[0. 0. 0.],0.9999242999580054,0.6777644451932162,-0.006512314486608432,0.15166898244704252,[-113.80664276   62.47033254 -489.61322082],[0. 0. 0.]
522409371,VISp,0.0,0.07763608495740837,-0.003203927944727191,-0.04348572639112708,[ -163.56132025   -50.91712966 -1418.01521771],[0. 0. 0.],0.0,0.040113636390124566,-0.0032477725908629587,-0.04978930962776085,[ -165.69579332   -55.37850893 -1426.93880892],[0. 0. 0.]
521600943,VISrl,0.9443999169039096,0.6438336254967755,-0.010495096791496402,0.09880745173193156,[-207.81914429   46.65613571 -442.24640566],[0. 0. 0.],0.7610818357574257,0.526674848272801,-0.010441499074079543,0.0993578893455912,[-205.23254542   44.26552946 -444.07771892],[0. 0. 0.]
501484658,RSPv,0.7230313499060729,0.8191063935726076,-0.011235887482135033,0.045113174239875375,[-227.22536576   28.98202912 -557.90766799],[0.00000000e+000 4.62329881e-184 0.00000000e+000],0.6464676910070859,0.7660069815432717,-0.011110241446170926,0.05103215288525853,[-219.24004322   30.40718463 -553.59893294],[0.00000000e+000 2.48795091e-202 0.00000000e+000]
526783054,ACAd,1.0,0.9189218429781134,-0.004151322193170513,0.08503286649735137,[ -77.31483735   53.47823691 -723.24815486],[0. 0. 0.],1.0,0.8940616763400648,-0.003186746990679154,0.1309220985364813,[ -57.74686629   76.14959838 -741.33678648],[0. 0. 0.]
